"sku","short_description","description","meta_description"
"IL-CONFIG-115","Ideal Lux Kali'-3 TL1 è una lampada da tavolo per interni slanciata e delicata, con paralume in tessuto, ideale per comodino, consolle, camera da letto, ingresso e zona relax. Caratteristiche principali: materiali: metallo e tessuto; dimensioni: Ø15cm x H32cm; 1 luce con attacco E14; potenza massima 1 x 40W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile. La configurazione disponibile comprende finitura Bianco, pensata per offrire un punto luce coerente e facile da inserire nel progetto d’arredo.","<p>Ideal Lux Kali'-3 TL1 è una lampada da tavolo per interni slanciata e delicata, con paralume in tessuto. È pensata per comodino, consolle, camera da letto, ingresso e zona relax: aggiunge una luce d’appoggio gradevole e poco invasiva. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in metallo e tessuto, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: metallo e tessuto; dimensioni: Ø15cm x H32cm; 1 luce con attacco E14; potenza massima 1 x 40W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile.</p><p>La configurazione Kali'-3 TL1 comprende finitura Bianco. È una scelta indicata quando si desidera un prodotto già definito, coerente nello stile e semplice da coordinare con gli altri elementi della stanza.</p><p>Scegliere Kali'-3 TL1 significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Kali'-3 TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Bianco."
"IL-CONFIG-116","Ideal Lux Lawyer TL1 è una lampada da tavolo per interni classica da studio, ispirata alle lampade da lettura, ideale per scrivania, studio, libreria, ufficio, scrittoio e comodino. Caratteristiche principali: materiali: metallo e vetro; dimensioni: Ø26cm x H38cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile. Le varianti selezionabili comprendono finiture Brunito e Ottone, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux Lawyer TL1 è una lampada da tavolo per interni classica da studio, ispirata alle lampade da lettura. È pensata per scrivania, studio, libreria, ufficio, scrittoio e comodino: offre un’eleganza senza tempo, perfetta per ambienti professionali o domestici ricercati. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura valorizza metallo e vetro con dettagli costruttivi curati. Montatura in metallo con finitura disponibile in ottone, in cromo o in brunito. Diffusore in vetro soffiato e incamiciato. Le caratteristiche tecniche principali sono: materiali: metallo e vetro; dimensioni: Ø26cm x H38cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile.</p><p>La famiglia Lawyer TL1 permette di scegliere tra finiture Brunito e Ottone. In questo modo puoi selezionare la soluzione più adatta al contesto: Brunito e Ottone.</p><p>Perfetta per chi cerca una lampada da tavolo Ideal Lux per interni adatta a lettura, studio e lavoro, Lawyer TL1 valorizza scrivanie, scrittoi e comodini con una luce pratica e curata. Si abbina facilmente a plafoniere, sospensioni o lampade da terra per costruire un progetto luminoso completo.</p>","Ideal Lux Lawyer TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Brunito e Ottone."
"IL-CONFIG-117","Ideal Lux Lingotto TL1 è una lampada da tavolo per interni compatta e preziosa, con vetro e finiture metalliche, ideale per comodino, mensola, consolle, tavolino e angoli decorativi. Caratteristiche principali: materiali: metallo e vetro; dimensioni: L18,5cm x H22cm x P18,5cm e L12cm x H15cm x P12cm; 1 luce con attacchi E14 e G9; potenza massima 1 x 28W e potenza massima 1 x 4W; alimentazione 220-240 V AC; classe II; lampadina inclusa in alcune versioni; non dimmerabile. Le varianti selezionabili comprendono finiture Nero e Ottone; dimensioni L18,5cm x H22cm x P18,5cm e L12cm x H15cm x P12cm; attacchi E14 e G9; potenze 1 x 28W e 1 x 4W, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux Lingotto TL1 è una lampada da tavolo per interni compatta e preziosa, con vetro e finiture metalliche. È pensata per comodino, mensola, consolle, tavolino e angoli decorativi: la doppia dimensione permette di scegliere tra presenza più discreta o più evidente. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in metallo e vetro, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: metallo e vetro; dimensioni: L18,5cm x H22cm x P18,5cm e L12cm x H15cm x P12cm; 1 luce con attacchi E14 e G9; potenza massima 1 x 28W e potenza massima 1 x 4W; alimentazione 220-240 V AC; classe II; lampadina inclusa in alcune versioni; non dimmerabile.</p><p>La famiglia Lingotto TL1 permette di scegliere tra finiture Nero e Ottone; dimensioni L18,5cm x H22cm x P18,5cm e L12cm x H15cm x P12cm; attacchi E14 e G9; potenze 1 x 28W e 1 x 4W. In questo modo puoi selezionare la soluzione più adatta al contesto: Nero L18,5cm x H22cm x P18,5cm E14, Ottone L18,5cm x H22cm x P18,5cm E14, Nero L12cm x H15cm x P12cm G9 e Ottone L12cm x H15cm x P12cm G9.</p><p>Scegliere Lingotto TL1 significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Lingotto TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Nero e Ottone."
"IL-CONFIG-118","Ideal Lux Lolita è una lampada da tavolo per esterni ricaricabile e versatile per l’esterno, ideale per tavoli outdoor, terrazze, balconi, dehors, ristoranti e zone lounge. Caratteristiche principali: materiali: metallo, alluminio e materiale plastico; dimensioni: Ø12,5cm x H34,5cm; 1 luce con attacco LED; sorgente LED 1,8W; alimentazione 5 V DC; classe III; protezione IP54; lampadina inclusa; dimmerabile. Le varianti selezionabili comprendono finiture Bianco, Caffè e Nero, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux Lolita è una lampada da tavolo per esterni ricaricabile e versatile per l’esterno. È pensata per tavoli outdoor, terrazze, balconi, dehors, ristoranti e zone lounge: porta luce decorativa e pratica in contesti outdoor residenziali o contract. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura valorizza metallo, alluminio e materiale plastico con dettagli costruttivi curati. Lampada da tavolo a batteria ricaricabile con finitura bianca, grigia, nera o coffee. Base in plastica. Montatura in metallo. Diffusore in materiale plastico. Autonomia di 14 ore. Tempo di ricarica della batteria 7 ore. Le caratteristiche tecniche principali sono: materiali: metallo, alluminio e materiale plastico; dimensioni: Ø12,5cm x H34,5cm; 1 luce con attacco LED; sorgente LED 1,8W; alimentazione 5 V DC; classe III; protezione IP54; lampadina inclusa; dimmerabile.</p><p>La famiglia Lolita permette di scegliere tra finiture Bianco, Caffè e Nero. In questo modo puoi selezionare la soluzione più adatta al contesto: Bianco, Caffè e Nero.</p><p>Questa lampada da tavolo Ideal Lux per esterni è indicata per creare atmosfera su tavoli outdoor, balconi, terrazze, portici e aree lounge. Può essere inserita in progetti residenziali o contract, anche in abbinamento ad applique, paletti e altre lampade da esterno per ottenere un’illuminazione coordinata.</p>","Ideal Lux Lolita lampada da tavolo per esterni, ideale per terrazze, balconi, dehors e tavoli outdoor. Disponibile in Bianco, Caffè e Nero."
"IL-CONFIG-119","Ideal Lux Lolita TL COOL è una lampada da tavolo per esterni ricaricabile e versatile per l’esterno, ideale per tavoli outdoor, terrazze, balconi, dehors, ristoranti e zone lounge. Caratteristiche principali: materiali: metallo, alluminio e materiale plastico; dimensioni: Ø12,5cm x H34,5cm; 1 luce con attacco LED; sorgente LED 1,8W; alimentazione 5 V DC; classe III; protezione IP54; lampadina inclusa; dimmerabile. La configurazione disponibile comprende finitura Grigio, pensata per offrire un punto luce coerente e facile da inserire nel progetto d’arredo.","<p>Ideal Lux Lolita TL COOL è una lampada da tavolo per esterni ricaricabile e versatile per l’esterno. È pensata per tavoli outdoor, terrazze, balconi, dehors, ristoranti e zone lounge: porta luce decorativa e pratica in contesti outdoor residenziali o contract. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in metallo, alluminio e materiale plastico, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: metallo, alluminio e materiale plastico; dimensioni: Ø12,5cm x H34,5cm; 1 luce con attacco LED; sorgente LED 1,8W; alimentazione 5 V DC; classe III; protezione IP54; lampadina inclusa; dimmerabile.</p><p>La configurazione Lolita TL COOL comprende finitura Grigio. È una scelta indicata quando si desidera un prodotto già definito, coerente nello stile e semplice da coordinare con gli altri elementi della stanza.</p><p>Questa lampada da tavolo Ideal Lux per esterni è indicata per creare atmosfera su tavoli outdoor, balconi, terrazze, portici e aree lounge. Può essere inserita in progetti residenziali o contract, anche in abbinamento ad applique, paletti e altre lampade da esterno per ottenere un’illuminazione coordinata.</p>","Ideal Lux Lolita TL COOL lampada da tavolo per esterni, ideale per terrazze, balconi, dehors e tavoli outdoor. Disponibile in Grigio."
"IL-CONFIG-120","Ideal Lux London TL1 è una lampada da tavolo per interni sobria e trasversale, con paralume tessile, ideale per camera da letto, soggiorno, studio, hotel, comodino e consolle. Caratteristiche principali: materiali: metallo, tessuto e materiale plastico; dimensioni: Ø23,5cm x H36,5cm e Ø32cm x H48,5cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile. Le varianti selezionabili comprendono finiture Bianco, Cromo e Nero; dimensioni Ø23,5cm x H36,5cm e Ø32cm x H48,5cm, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux London TL1 è una lampada da tavolo per interni sobria e trasversale, con paralume tessile. È pensata per camera da letto, soggiorno, studio, hotel, comodino e consolle: è una scelta equilibrata per chi cerca una lampada con paralume elegante e facile da coordinare. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura valorizza metallo, tessuto e materiale plastico con dettagli costruttivi curati. Montatura in metallo rifinito in cromo o con vernice opaca bianca o nera. Paralume in lamina di PVC rivestito di tessuto, per la versione cromo in lamina di PVC cromata e semi trasparente. Le caratteristiche tecniche principali sono: materiali: metallo, tessuto e materiale plastico; dimensioni: Ø23,5cm x H36,5cm e Ø32cm x H48,5cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile.</p><p>La famiglia London TL1 permette di scegliere tra finiture Bianco, Cromo e Nero; dimensioni Ø23,5cm x H36,5cm e Ø32cm x H48,5cm. In questo modo puoi selezionare la soluzione più adatta al contesto: Bianco Ø23,5cm x H36,5cm, Bianco Ø32cm x H48,5cm, Cromo Ø32cm x H48,5cm, Nero Ø32cm x H48,5cm, Cromo Ø23,5cm x H36,5cm e Nero Ø23,5cm x H36,5cm.</p><p>Scegliere London TL1 significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux London TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Bianco, Cromo e Nero, con più dimensioni."
"IL-CONFIG-121","Ideal Lux Lumiere è una lampada da tavolo per interni scenografica e luminosa, con vetro protagonista, ideale per comodino, salotto, ingresso, consolle e spazi contract. Caratteristiche principali: materiali: vetro e metallo; dimensioni: Ø18cm x H50cm; 1 luce con attacco LED; sorgente LED 18W; alimentazione 220-240 V AC; classe II; lampadina inclusa; non dimmerabile. La configurazione disponibile comprende finitura Bianco, pensata per offrire un punto luce coerente e facile da inserire nel progetto d’arredo.","<p>Ideal Lux Lumiere è una lampada da tavolo per interni scenografica e luminosa, con vetro protagonista. È pensata per comodino, salotto, ingresso, consolle e spazi contract: diventa un elemento decorativo importante anche da spenta. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in vetro e metallo, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: vetro e metallo; dimensioni: Ø18cm x H50cm; 1 luce con attacco LED; sorgente LED 18W; alimentazione 220-240 V AC; classe II; lampadina inclusa; non dimmerabile.</p><p>La configurazione Lumiere comprende finitura Bianco. È una scelta indicata quando si desidera un prodotto già definito, coerente nello stile e semplice da coordinare con gli altri elementi della stanza.</p><p>Scegliere Lumiere significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Lumiere lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Bianco."
"IL-CONFIG-122","Ideal Lux Mapa TL1 è una lampada da tavolo per interni essenziale e diffusa, con globo in vetro, ideale per comodino, mensola, tavolino, ingresso, camera e soggiorno. Caratteristiche principali: materiali: metallo e vetro; dimensioni: Ø10cm x H11,5cm, Ø20cm x H21cm, Ø30cm x H32cm e Ø40cm x H42cm; 1 luce con attacchi G9 ed E27; potenza massima 1 x 4W e potenza massima 1 x 42W; alimentazione 220-240 V AC; classe II; lampadina inclusa in alcune versioni; non dimmerabile. Le varianti selezionabili comprendono finitura Bianco; dimensioni Ø10cm x H11,5cm, Ø20cm x H21cm, Ø30cm x H32cm e Ø40cm x H42cm; attacchi G9 ed E27; potenze 1 x 4W e 1 x 42W, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux Mapa TL1 è una lampada da tavolo per interni essenziale e diffusa, con globo in vetro. È pensata per comodino, mensola, tavolino, ingresso, camera e soggiorno: consente di scegliere il diametro più adatto per luce d’accento o presenza più importante. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in metallo e vetro, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: metallo e vetro; dimensioni: Ø10cm x H11,5cm, Ø20cm x H21cm, Ø30cm x H32cm e Ø40cm x H42cm; 1 luce con attacchi G9 ed E27; potenza massima 1 x 4W e potenza massima 1 x 42W; alimentazione 220-240 V AC; classe II; lampadina inclusa in alcune versioni; non dimmerabile.</p><p>La famiglia Mapa TL1 permette di scegliere tra finitura Bianco; dimensioni Ø10cm x H11,5cm, Ø20cm x H21cm, Ø30cm x H32cm e Ø40cm x H42cm; attacchi G9 ed E27; potenze 1 x 4W e 1 x 42W. In questo modo puoi selezionare la soluzione più adatta al contesto: Bianco Ø10cm x H11,5cm G9, Bianco Ø20cm x H21cm E27, Bianco Ø30cm x H32cm E27 e Bianco Ø40cm x H42cm E27.</p><p>Scegliere Mapa TL1 significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Mapa TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Bianco."
"IL-CONFIG-123","Ideal Lux Mignon è una lampada da tavolo per interni mini e ricaricabile, per piccoli punti luce, ideale per comodino, mensola, tavolino, libreria, corridoio e angoli di passaggio. Caratteristiche principali: dimensioni: Ø10cm x H6,6cm; 1 luce con attacco LED; sorgente LED 5W; alimentazione 5 V DC; classe III; lampadina inclusa; dimmerabile. Le varianti selezionabili comprendono finiture Caffè e Nero, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux Mignon è una lampada da tavolo per interni mini e ricaricabile, per piccoli punti luce. È pensata per comodino, mensola, tavolino, libreria, corridoio e angoli di passaggio: risolve con eleganza le esigenze di luce d’atmosfera in spazi ridotti. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in materiali selezionati, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: dimensioni: Ø10cm x H6,6cm; 1 luce con attacco LED; sorgente LED 5W; alimentazione 5 V DC; classe III; lampadina inclusa; dimmerabile.</p><p>La famiglia Mignon permette di scegliere tra finiture Caffè e Nero. In questo modo puoi selezionare la soluzione più adatta al contesto: Caffè e Nero.</p><p>Scegliere Mignon significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Mignon lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Caffè e Nero."
"IL-CONFIG-124","Ideal Lux Mignon TL è una lampada da tavolo per interni mini e ricaricabile, per piccoli punti luce, ideale per comodino, mensola, tavolino, libreria, corridoio e angoli di passaggio. Caratteristiche principali: dimensioni: Ø10cm x H6,6cm; 1 luce con attacco LED; sorgente LED 5W; alimentazione 5 V DC; classe III; lampadina inclusa; dimmerabile. La configurazione disponibile comprende finitura Nichel, pensata per offrire un punto luce coerente e facile da inserire nel progetto d’arredo.","<p>Ideal Lux Mignon TL è una lampada da tavolo per interni mini e ricaricabile, per piccoli punti luce. È pensata per comodino, mensola, tavolino, libreria, corridoio e angoli di passaggio: risolve con eleganza le esigenze di luce d’atmosfera in spazi ridotti. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in materiali selezionati, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: dimensioni: Ø10cm x H6,6cm; 1 luce con attacco LED; sorgente LED 5W; alimentazione 5 V DC; classe III; lampadina inclusa; dimmerabile.</p><p>La configurazione Mignon TL comprende finitura Nichel. È una scelta indicata quando si desidera un prodotto già definito, coerente nello stile e semplice da coordinare con gli altri elementi della stanza.</p><p>Scegliere Mignon TL significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Mignon TL lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Nichel."
"IL-CONFIG-125","Ideal Lux Ninfea TL1 è una lampada da tavolo per interni bassa e decorativa, con profilo morbido, ideale per comodino, mensola, tavolino basso, ingresso e zona relax. Caratteristiche principali: materiali: vetro e metallo; dimensioni: Ø20cm x H9,3cm; 1 luce con attacco GX53; potenza massima 1 x 15W; alimentazione 220-240 V AC; classe II; lampadina inclusa; non dimmerabile. Le varianti selezionabili comprendono finiture Bianco e Ottone, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux Ninfea TL1 è una lampada da tavolo per interni bassa e decorativa, con profilo morbido. È pensata per comodino, mensola, tavolino basso, ingresso e zona relax: offre una luce raccolta e piacevole, ideale per superfici d’appoggio compatte. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in vetro e metallo, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: vetro e metallo; dimensioni: Ø20cm x H9,3cm; 1 luce con attacco GX53; potenza massima 1 x 15W; alimentazione 220-240 V AC; classe II; lampadina inclusa; non dimmerabile.</p><p>La famiglia Ninfea TL1 permette di scegliere tra finiture Bianco e Ottone. In questo modo puoi selezionare la soluzione più adatta al contesto: Bianco e Ottone.</p><p>Scegliere Ninfea TL1 significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Ninfea TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Bianco e Ottone."
"IL-CONFIG-126","Ideal Lux Nordik TL1 è una lampada da tavolo per interni calda e nordica, con contrasto materico, ideale per comodino, salotto, studio, camera da letto e angoli lettura. Caratteristiche principali: materiali: metallo e tessuto; dimensioni: Ø26cm x H48cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile. La configurazione disponibile comprende finitura Nero, pensata per offrire un punto luce coerente e facile da inserire nel progetto d’arredo.","<p>Ideal Lux Nordik TL1 è una lampada da tavolo per interni calda e nordica, con contrasto materico. È pensata per comodino, salotto, studio, camera da letto e angoli lettura: abbina semplicità formale e atmosfera accogliente. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in metallo e tessuto, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: metallo e tessuto; dimensioni: Ø26cm x H48cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile.</p><p>La configurazione Nordik TL1 comprende finitura Nero. È una scelta indicata quando si desidera un prodotto già definito, coerente nello stile e semplice da coordinare con gli altri elementi della stanza.</p><p>Scegliere Nordik TL1 significa aggiungere una lampada da tavolo Ideal Lux per interni adatta a camera da letto, soggiorno, studio o ingresso. Può essere posizionata su comodini, consolle, mensole o tavolini e coordinata con lampadari, applique o lampade da terra per un ambiente armonico e ben illuminato.</p>","Ideal Lux Nordik TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Nero."
"IL-CONFIG-127","Ideal Lux Opera TL1 è una lampada da tavolo per interni elegante e ornamentale, con dettagli preziosi, ideale per camera da letto, soggiorno classico, consolle, comò e ambienti ricettivi. Caratteristiche principali: materiali: metallo, vetro, tessuto e cristallo; dimensioni: Ø25cm x H52cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile. La configurazione disponibile comprende finitura Bianco, pensata per offrire un punto luce coerente e facile da inserire nel progetto d’arredo.","<p>Ideal Lux Opera TL1 è una lampada da tavolo per interni elegante e ornamentale, con dettagli preziosi. È pensata per camera da letto, soggiorno classico, consolle, comò e ambienti ricettivi: illumina e arreda con una presenza raffinata, adatta a contesti ricercati. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in metallo, vetro, tessuto e cristallo, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: metallo, vetro, tessuto e cristallo; dimensioni: Ø25cm x H52cm; 1 luce con attacco E27; potenza massima 1 x 60W; alimentazione 220-240 V AC; classe II; lampadina non inclusa; non dimmerabile.</p><p>La configurazione Opera TL1 comprende finitura Bianco. È una scelta indicata quando si desidera un prodotto già definito, coerente nello stile e semplice da coordinare con gli altri elementi della stanza.</p><p>Scegliere Opera TL1 significa inserire una lampada da tavolo Ideal Lux per interni dal carattere elegante, ideale per camera da letto, soggiorno, ingresso o ambienti hospitality. È adatta a completare arredi classici, ricercati o glamour con una luce decorativa e accogliente.</p>","Ideal Lux Opera TL1 lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Bianco."
"IL-CONFIG-128","Ideal Lux Oz TL ON-OFF è una lampada da tavolo per interni grafica e performante, con LED integrato, ideale per scrivania, comodino, studio, area lavoro e angolo lettura. Caratteristiche principali: materiali: metallo e materiale plastico; dimensioni: L28cm x H31cm x P8cm; 1 luce con attacco LED; sorgente LED 22W; alimentazione 220-240 V AC; classe II; lampadina inclusa; dimmerabile in alcune versioni. Le varianti selezionabili comprendono finiture Bianco, Nero e Ottone; temperature colore 2700K, 3000K e 4000K, così puoi coordinare finitura, luce e ingombro con l’arredo.","<p>Ideal Lux Oz TL ON-OFF è una lampada da tavolo per interni grafica e performante, con LED integrato. È pensata per scrivania, comodino, studio, area lavoro e angolo lettura: offre diverse temperature colore per scegliere la tonalità più adatta all’attività e all’atmosfera. La sua presenza d’appoggio aiuta a completare l’illuminazione principale con una luce mirata, decorativa e piacevole da vivere ogni giorno.</p><p>La struttura è realizzata in metallo e materiale plastico, con proporzioni pensate per l’uso su superfici d’appoggio. Le caratteristiche tecniche principali sono: materiali: metallo e materiale plastico; dimensioni: L28cm x H31cm x P8cm; 1 luce con attacco LED; sorgente LED 22W; alimentazione 220-240 V AC; classe II; lampadina inclusa; dimmerabile in alcune versioni.</p><p>La famiglia Oz TL ON-OFF permette di scegliere tra finiture Bianco, Nero e Ottone; temperature colore 2700K, 3000K e 4000K. In questo modo puoi selezionare la soluzione più adatta al contesto: Bianco 2700K, Bianco 3000K, Bianco 4000K, Nero 2700K, Nero 3000K, Nero 4000K, Ottone 2700K, Ottone 3000K e Ottone 4000K.</p><p>Perfetta per chi cerca una lampada da tavolo Ideal Lux per interni adatta a lettura, studio e lavoro, Oz TL ON-OFF valorizza scrivanie, scrittoi e comodini con una luce pratica e curata. Si abbina facilmente a plafoniere, sospensioni o lampade da terra per costruire un progetto luminoso completo.</p>","Ideal Lux Oz TL ON-OFF lampada da tavolo per interni, ideale per comodino, soggiorno, studio e ingresso. Disponibile in Bianco, Nero e Ottone."
