sku,short_description,description,meta_description
IL-CONFIG-048,"<p>La Ideal Lux Gas Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L11.5cm × H80cm × P20.5cm, struttura in alluminio e metallo, con 1 luce, attacco GU10, potenza 35W, alimentazione 220-240 V AC, grado di protezione IP43, classe 1, peso netto 1,79 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite L 115 × H 800 × P 205 mm, Coffee L 115 × H 800 × P 205 mm e Nero L 115 × H 800 × P 205 mm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Gas Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Gas Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP43 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L11.5cm × H80cm × P20.5cm, struttura in alluminio e metallo, con 1 luce, attacco GU10, potenza 35W, alimentazione 220-240 V AC, grado di protezione IP43, classe 1, peso netto 1,79 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite L 115 × H 800 × P 205 mm, Coffee L 115 × H 800 × P 205 mm e Nero L 115 × H 800 × P 205 mm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Gas Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Gas Pt1: lampada da terra per interni IP43, design moderno per soggiorno, studio e zona living. Scopri varianti e finiture."
IL-CONFIG-049,"<p>La Ideal Lux Ginger Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L15cm × H122cm × P22cm, struttura in metallo, con 1 luce, attacco GU10, potenza 28W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 2,65 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 150 × H 1220 × P 220 mm e Nero L 150 × H 1220 × P 220 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Ginger Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Ginger Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L15cm × H122cm × P22cm, struttura in metallo, con 1 luce, attacco GU10, potenza 28W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 2,65 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 150 × H 1220 × P 220 mm e Nero L 150 × H 1220 × P 220 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Ginger Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Ginger Pt1 per interni in Bianco e Nero: IP20 28W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-050,"<p>La Ideal Lux Ginger Pt2 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L18cm × H211.5cm × P32cm, struttura in metallo, con 2 luci, attacco GU10, potenza 2 x 28W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 5,6 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 180 × H 2115 × P 320 mm e Nero L 180 × H 2115 × P 320 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Ginger Pt2 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Ginger Pt2 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L18cm × H211.5cm × P32cm, struttura in metallo, con 2 luci, attacco GU10, potenza 2 x 28W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 5,6 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 180 × H 2115 × P 320 mm e Nero L 180 × H 2115 × P 320 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Ginger Pt2 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Ginger Pt2 per interni in Bianco e Nero: IP20 2 x 28W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-051,"<p>La Ideal Lux Hub Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L7cm × H74.5cm × P12cm - L7cm × H110cm × P12cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP54, classe 1, lampadina inclusa, peso netto 0,72 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite L 70 × H 745 × P 120 mm e Antracite H 110 cm.</p>","<p>La Ideal Lux Hub Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Hub Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP54 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L7cm × H74.5cm × P12cm - L7cm × H110cm × P12cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP54, classe 1, lampadina inclusa, peso netto 0,72 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite L 70 × H 745 × P 120 mm e Antracite H 110 cm.</p><p>Scegliere la Ideal Lux Hub Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Hub Pt per esterni in Antracite: IP54 5W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-052,"<p>La Ideal Lux Ipotesi Pt Bianco è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L35cm × H73cm × P35cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 16W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, lampadina inclusa, peso netto 4,94 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Ipotesi Pt Bianco è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Ipotesi Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L35cm × H73cm × P35cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 16W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, lampadina inclusa, peso netto 4,94 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Ipotesi Pt Bianco significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Ipotesi Pt Bianco per esterni in Bianco: IP44 16W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-053,"<p>La Ideal Lux Ipotesi Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L50cm × H50cm × P50cm - L35cm × H73cm × P35cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 16W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, lampadina inclusa, peso netto 4,94 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Nero H 50 cm, Bianco H 50 cm e Bianco H 73 cm. In questo modo è possibile scegliere tra finiture Nero e Bianco in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Ipotesi Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Ipotesi Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L50cm × H50cm × P50cm - L35cm × H73cm × P35cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 16W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, lampadina inclusa, peso netto 4,94 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Nero H 50 cm, Bianco H 50 cm e Bianco H 73 cm. In questo modo è possibile scegliere tra finiture Nero e Bianco in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Ipotesi Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Ipotesi Pt per esterni in Nero e Bianco: IP44 16W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-054,"<p>La Ideal Lux Itaca Pt1 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø39cm × H169.5cm, struttura in metallo e ps, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 8,84 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Itaca Pt1 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Itaca Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø39cm × H169.5cm, struttura in metallo e ps, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 8,84 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Itaca Pt1 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Itaca Pt1 per esterni in Bianco: IP44 60W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-055,"<p>La Ideal Lux Jedi Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L2.6cm × H40cm × P2.6cm - L2.5cm × H80.5cm × P2.5cm - L2.5cm × H120.5cm × P2.5cm - L2.5cm × H160.5cm × P2.5cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 12W - 19W - 25W - 7W, alimentazione 220-240 V AC, grado di protezione IP65, classe 2, lampadina inclusa, peso netto 0,44 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 40 cm, Coffee H 40 cm, Nero H 40 cm, Antracite L 25 × H 805 × P 25 mm, Coffee L 25 × H 805 × P 25 mm, Nero L 25 × H 805 × P 25 mm, Antracite L 25 × H 1205 × P 25 mm, Coffee L 25 × H 1205 × P 25 mm, Nero L 25 × H 1205 × P 25 mm, Antracite L 25 × H 1605 × P 25 mm, Coffee L 25 × H 1605 × P 25 mm e Nero L 25 × H 1605 × P 25 mm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Jedi Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Jedi Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP65 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L2.6cm × H40cm × P2.6cm - L2.5cm × H80.5cm × P2.5cm - L2.5cm × H120.5cm × P2.5cm - L2.5cm × H160.5cm × P2.5cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 12W - 19W - 25W - 7W, alimentazione 220-240 V AC, grado di protezione IP65, classe 2, lampadina inclusa, peso netto 0,44 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 40 cm, Coffee H 40 cm, Nero H 40 cm, Antracite L 25 × H 805 × P 25 mm, Coffee L 25 × H 805 × P 25 mm, Nero L 25 × H 805 × P 25 mm, Antracite L 25 × H 1205 × P 25 mm, Coffee L 25 × H 1205 × P 25 mm, Nero L 25 × H 1205 × P 25 mm, Antracite L 25 × H 1605 × P 25 mm, Coffee L 25 × H 1605 × P 25 mm e Nero L 25 × H 1605 × P 25 mm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Jedi Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Jedi Pt: lampada da terra per esterni IP65, design moderno per giardino, terrazzo e vialetti. Scopri varianti e finiture."
IL-CONFIG-056,"<p>La Ideal Lux Klimt Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø49.5cm × H161cm, struttura in legno e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 3,87 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Legno, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Klimt Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Klimt Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø49.5cm × H161cm, struttura in legno e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 3,87 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Legno, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Klimt Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Klimt Pt1 per interni: IP20 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-057,"<p>La Ideal Lux Kurt Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L8.5cm × H65cm × P8.5cm, struttura in metallo, con 1 luce, attacco LED, potenza 11W, alimentazione 100-240 V AC, grado di protezione IP54, classe 1, lampadina inclusa, peso netto 1,93 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite L 85 × H 650 × P 85 mm 3000K, Antracite L 85 × H 650 × P 85 mm 4000K, Bianco L 85 × H 650 × P 85 mm 3000K, Bianco L 85 × H 650 × P 85 mm 4000K, Coffee L 85 × H 650 × P 85 mm 3000K, Coffee L 85 × H 650 × P 85 mm 4000K, Nero L 85 × H 650 × P 85 mm 3000K e Nero L 85 × H 650 × P 85 mm 4000K. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Kurt Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Kurt Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP54 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L8.5cm × H65cm × P8.5cm, struttura in metallo, con 1 luce, attacco LED, potenza 11W, alimentazione 100-240 V AC, grado di protezione IP54, classe 1, lampadina inclusa, peso netto 1,93 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite L 85 × H 650 × P 85 mm 3000K, Antracite L 85 × H 650 × P 85 mm 4000K, Bianco L 85 × H 650 × P 85 mm 3000K, Bianco L 85 × H 650 × P 85 mm 4000K, Coffee L 85 × H 650 × P 85 mm 3000K, Coffee L 85 × H 650 × P 85 mm 4000K, Nero L 85 × H 650 × P 85 mm 3000K e Nero L 85 × H 650 × P 85 mm 4000K. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Kurt Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Kurt Pt: lampada da terra per esterni IP54, design moderno per giardino, terrazzo e vialetti. Scopri varianti e finiture."
IL-CONFIG-058,"<p>La Ideal Lux London Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø50cm × H174cm, struttura in metallo, ps e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 7,12 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 500 × H 1740 mm, Cromo D 500 × H 1740 mm e Nero D 500 × H 1740 mm. In questo modo è possibile scegliere tra finiture Bianco, Cromo e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux London Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione London Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø50cm × H174cm, struttura in metallo, ps e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 7,12 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 500 × H 1740 mm, Cromo D 500 × H 1740 mm e Nero D 500 × H 1740 mm. In questo modo è possibile scegliere tra finiture Bianco, Cromo e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux London Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux London Pt1 per interni in Bianco, Cromo e Nero: IP20 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-059,"<p>La Ideal Lux Look Pt1 Round è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø30cm × H180cm, struttura in metallo, con 1 luce, attacco LED, potenza 24W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 5,08 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 300 × H 1800 mm e Nero D 300 × H 1800 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Look Pt1 Round è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Look Pt1 Round unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø30cm × H180cm, struttura in metallo, con 1 luce, attacco LED, potenza 24W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 5,08 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 300 × H 1800 mm e Nero D 300 × H 1800 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Look Pt1 Round significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Look Pt1 Round per interni in Bianco e Nero: IP20 24W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-060,"<p>La Ideal Lux Lumiere Pt è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø28cm × H155cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 58W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 8,66 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Lumiere Pt è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Lumiere Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø28cm × H155cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 58W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 8,66 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Lumiere Pt significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Lumiere Pt per interni in Bianco: IP20 58W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
